ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
2010053, 01-DEC-2017 06:00,2017,December,1,Friday,6,14,Sandridge Bridge,221
2010054, 01-DEC-2017 06:00,2017,December,1,Friday,6,26,QV Market-Elizabeth St (West),137
2010055, 01-DEC-2017 06:00,2017,December,1,Friday,6,24,Spencer St-Collins St (North),858
2010056, 01-DEC-2017 06:00,2017,December,1,Friday,6,23,Spencer St-Collins St (South),206
2010057, 01-DEC-2017 06:00,2017,December,1,Friday,6,25,Melbourne Convention Exhibition Centre,231
2010058, 01-DEC-2017 06:00,2017,December,1,Friday,6,21,Bourke St-Russell St (West),86
2010059, 01-DEC-2017 06:00,2017,December,1,Friday,6,20,Chinatown-Lt Bourke St (South),35
2010060, 01-DEC-2017 06:00,2017,December,1,Friday,6,19,Chinatown-Swanston St (North),36
2010061, 01-DEC-2017 06:00,2017,December,1,Friday,6,22,Flinders St-Elizabeth St (East),532
2010062, 01-DEC-2017 06:00,2017,December,1,Friday,6,27,QV Market-Peel St,48
2010063, 01-DEC-2017 06:00,2017,December,1,Friday,6,28,The Arts Centre,293
2010064, 01-DEC-2017 06:00,2017,December,1,Friday,6,31,Lygon St (West),42
2010065, 01-DEC-2017 06:00,2017,December,1,Friday,6,33,Flinders St-Spring St (West),78
2010066, 01-DEC-2017 06:00,2017,December,1,Friday,6,34,Flinders St-Spark La,134
2010067, 01-DEC-2017 06:00,2017,December,1,Friday,6,37,Lygon St (East),15
2010068, 01-DEC-2017 06:00,2017,December,1,Friday,6,40,Lonsdale St-Spring St (West),98
2010069, 01-DEC-2017 06:00,2017,December,1,Friday,6,36,Queen St (West),92
2010070, 01-DEC-2017 06:00,2017,December,1,Friday,6,29,St Kilda Rd-Alexandra Gardens,71
2010071, 01-DEC-2017 06:00,2017,December,1,Friday,6,42,Grattan St-Swanston St (West),216
2010072, 01-DEC-2017 06:00,2017,December,1,Friday,6,43,Monash Rd-Swanston St (West),31
2010073, 01-DEC-2017 06:00,2017,December,1,Friday,6,44,Tin Alley-Swanston St (West),20
2010075, 01-DEC-2017 06:00,2017,December,1,Friday,6,45,Little Collins St-Swanston St (East),121
2010076, 01-DEC-2017 06:00,2017,December,1,Friday,6,41,Flinders La-Swanston St (West),553
2010077, 01-DEC-2017 06:00,2017,December,1,Friday,6,46,Pelham St (S),23
2010078, 01-DEC-2017 06:00,2017,December,1,Friday,6,47,Melbourne Central-Elizabeth St (East),209
2010079, 01-DEC-2017 06:00,2017,December,1,Friday,6,48,QVM-Queen St (East),59
2010080, 01-DEC-2017 06:00,2017,December,1,Friday,6,49,QVM-Therry St (South),65
2010081, 01-DEC-2017 06:00,2017,December,1,Friday,6,50,Faraday St-Lygon St (West),42
2010082, 01-DEC-2017 06:00,2017,December,1,Friday,6,51,QVM-Franklin St (North),44
2010083, 01-DEC-2017 06:00,2017,December,1,Friday,6,52,Elizabeth St-Lonsdale St (South),57
2010084, 01-DEC-2017 07:00,2017,December,1,Friday,7,4,Town Hall (West),491
2010085, 01-DEC-2017 07:00,2017,December,1,Friday,7,17,Collins Place (South),711
2010086, 01-DEC-2017 07:00,2017,December,1,Friday,7,18,Collins Place (North),603
2010087, 01-DEC-2017 07:00,2017,December,1,Friday,7,16,Australia on Collins,407
2010088, 01-DEC-2017 07:00,2017,December,1,Friday,7,2,Bourke Street Mall (South),296
2010089, 01-DEC-2017 07:00,2017,December,1,Friday,7,1,Bourke Street Mall (North),459
2010090, 01-DEC-2017 07:00,2017,December,1,Friday,7,3,Melbourne Central,368
2010091, 01-DEC-2017 07:00,2017,December,1,Friday,7,15,State Library,312
2010092, 01-DEC-2017 07:00,2017,December,1,Friday,7,9,Southern Cross Station,1690
2010093, 01-DEC-2017 07:00,2017,December,1,Friday,7,10,Victoria Point,283
2010094, 01-DEC-2017 07:00,2017,December,1,Friday,7,12,New Quay,146
2010095, 01-DEC-2017 07:00,2017,December,1,Friday,7,11,Waterfront City,46
2010096, 01-DEC-2017 07:00,2017,December,1,Friday,7,8,Webb Bridge,192
2010097, 01-DEC-2017 07:00,2017,December,1,Friday,7,7,Birrarung Marr,235
2010098, 01-DEC-2017 07:00,2017,December,1,Friday,7,5,Princes Bridge,866
2010099, 01-DEC-2017 07:00,2017,December,1,Friday,7,6,Flinders Street Station Underpass,1897
2010100, 01-DEC-2017 07:00,2017,December,1,Friday,7,14,Sandridge Bridge,475
2010101, 01-DEC-2017 07:00,2017,December,1,Friday,7,26,QV Market-Elizabeth St (West),309
2010102, 01-DEC-2017 07:00,2017,December,1,Friday,7,24,Spencer St-Collins St (North),2031
2010103, 01-DEC-2017 07:00,2017,December,1,Friday,7,23,Spencer St-Collins St (South),713
2010104, 01-DEC-2017 07:00,2017,December,1,Friday,7,25,Melbourne Convention Exhibition Centre,359
2010105, 01-DEC-2017 07:00,2017,December,1,Friday,7,21,Bourke St-Russell St (West),164
2010106, 01-DEC-2017 07:00,2017,December,1,Friday,7,20,Chinatown-Lt Bourke St (South),76
2010107, 01-DEC-2017 07:00,2017,December,1,Friday,7,19,Chinatown-Swanston St (North),88
2010108, 01-DEC-2017 07:00,2017,December,1,Friday,7,22,Flinders St-Elizabeth St (East),1266
2010109, 01-DEC-2017 07:00,2017,December,1,Friday,7,27,QV Market-Peel St,72
2010110, 01-DEC-2017 07:00,2017,December,1,Friday,7,28,The Arts Centre,696
2010111, 01-DEC-2017 07:00,2017,December,1,Friday,7,31,Lygon St (West),92
2010112, 01-DEC-2017 07:00,2017,December,1,Friday,7,33,Flinders St-Spring St (West),236
2010113, 01-DEC-2017 07:00,2017,December,1,Friday,7,34,Flinders St-Spark La,156
2010114, 01-DEC-2017 07:00,2017,December,1,Friday,7,37,Lygon St (East),41
2010115, 01-DEC-2017 07:00,2017,December,1,Friday,7,40,Lonsdale St-Spring St (West),313
2010116, 01-DEC-2017 07:00,2017,December,1,Friday,7,36,Queen St (West),237
2010117, 01-DEC-2017 07:00,2017,December,1,Friday,7,29,St Kilda Rd-Alexandra Gardens,195
2010118, 01-DEC-2017 07:00,2017,December,1,Friday,7,42,Grattan St-Swanston St (West),121
2010119, 01-DEC-2017 07:00,2017,December,1,Friday,7,43,Monash Rd-Swanston St (West),62
2010120, 01-DEC-2017 07:00,2017,December,1,Friday,7,44,Tin Alley-Swanston St (West),40
2010121, 01-DEC-2017 07:00,2017,December,1,Friday,7,35,Southbank,1535
2010122, 01-DEC-2017 07:00,2017,December,1,Friday,7,45,Little Collins St-Swanston St (East),443
2010123, 01-DEC-2017 07:00,2017,December,1,Friday,7,41,Flinders La-Swanston St (West),1201
2010124, 01-DEC-2017 07:00,2017,December,1,Friday,7,46,Pelham St (S),86
2010125, 01-DEC-2017 07:00,2017,December,1,Friday,7,47,Melbourne Central-Elizabeth St (East),537
2010126, 01-DEC-2017 07:00,2017,December,1,Friday,7,48,QVM-Queen St (East),100
2010127, 01-DEC-2017 07:00,2017,December,1,Friday,7,49,QVM-Therry St (South),128
2010128, 01-DEC-2017 07:00,2017,December,1,Friday,7,50,Faraday St-Lygon St (West),92
2010129, 01-DEC-2017 07:00,2017,December,1,Friday,7,51,QVM-Franklin St (North),63
2010130, 01-DEC-2017 07:00,2017,December,1,Friday,7,52,Elizabeth St-Lonsdale St (South),203
2010131, 01-DEC-2017 08:00,2017,December,1,Friday,8,4,Town Hall (West),1012
2010132, 01-DEC-2017 08:00,2017,December,1,Friday,8,17,Collins Place (South),1916
2010133, 01-DEC-2017 08:00,2017,December,1,Friday,8,18,Collins Place (North),1477
2010134, 01-DEC-2017 08:00,2017,December,1,Friday,8,16,Australia on Collins,892
2010135, 01-DEC-2017 08:00,2017,December,1,Friday,8,2,Bourke Street Mall (South),775
2010136, 01-DEC-2017 08:00,2017,December,1,Friday,8,1,Bourke Street Mall (North),969
2010137, 01-DEC-2017 08:00,2017,December,1,Friday,8,3,Melbourne Central,644
2010138, 01-DEC-2017 08:00,2017,December,1,Friday,8,15,State Library,695
2010139, 01-DEC-2017 08:00,2017,December,1,Friday,8,9,Southern Cross Station,2864
2010140, 01-DEC-2017 08:00,2017,December,1,Friday,8,10,Victoria Point,451
2010141, 01-DEC-2017 08:00,2017,December,1,Friday,8,12,New Quay,171
2010142, 01-DEC-2017 08:00,2017,December,1,Friday,8,11,Waterfront City,57
2010143, 01-DEC-2017 08:00,2017,December,1,Friday,8,8,Webb Bridge,361
2010144, 01-DEC-2017 08:00,2017,December,1,Friday,8,7,Birrarung Marr,329
2010145, 01-DEC-2017 08:00,2017,December,1,Friday,8,5,Princes Bridge,1592
2010146, 01-DEC-2017 08:00,2017,December,1,Friday,8,6,Flinders Street Station Underpass,3622
2010147, 01-DEC-2017 08:00,2017,December,1,Friday,8,14,Sandridge Bridge,762
2010148, 01-DEC-2017 08:00,2017,December,1,Friday,8,26,QV Market-Elizabeth St (West),505
2010149, 01-DEC-2017 08:00,2017,December,1,Friday,8,24,Spencer St-Collins St (North),3816
2010150, 01-DEC-2017 08:00,2017,December,1,Friday,8,23,Spencer St-Collins St (South),1332
2010151, 01-DEC-2017 08:00,2017,December,1,Friday,8,25,Melbourne Convention Exhibition Centre,604
2010152, 01-DEC-2017 08:00,2017,December,1,Friday,8,21,Bourke St-Russell St (West),316
2010153, 01-DEC-2017 08:00,2017,December,1,Friday,8,20,Chinatown-Lt Bourke St (South),129
2010154, 01-DEC-2017 08:00,2017,December,1,Friday,8,19,Chinatown-Swanston St (North),223
2010155, 01-DEC-2017 08:00,2017,December,1,Friday,8,22,Flinders St-Elizabeth St (East),2249
2010156, 01-DEC-2017 08:00,2017,December,1,Friday,8,27,QV Market-Peel St,177
2010157, 01-DEC-2017 08:00,2017,December,1,Friday,8,28,The Arts Centre,1240
2010158, 01-DEC-2017 08:00,2017,December,1,Friday,8,31,Lygon St (West),160
2010159, 01-DEC-2017 08:00,2017,December,1,Friday,8,33,Flinders St-Spring St (West),601
2010160, 01-DEC-2017 08:00,2017,December,1,Friday,8,34,Flinders St-Spark La,254
2010161, 01-DEC-2017 08:00,2017,December,1,Friday,8,37,Lygon St (East),141
2010162, 01-DEC-2017 08:00,2017,December,1,Friday,8,40,Lonsdale St-Spring St (West),924
2010163, 01-DEC-2017 08:00,2017,December,1,Friday,8,36,Queen St (West),621
2010164, 01-DEC-2017 08:00,2017,December,1,Friday,8,29,St Kilda Rd-Alexandra Gardens,313
2010165, 01-DEC-2017 08:00,2017,December,1,Friday,8,42,Grattan St-Swanston St (West),296
2010166, 01-DEC-2017 08:00,2017,December,1,Friday,8,43,Monash Rd-Swanston St (West),149
2010167, 01-DEC-2017 08:00,2017,December,1,Friday,8,44,Tin Alley-Swanston St (West),79
2010168, 01-DEC-2017 08:00,2017,December,1,Friday,8,35,Southbank,2910
2010169, 01-DEC-2017 08:00,2017,December,1,Friday,8,45,Little Collins St-Swanston St (East),773
2010170, 01-DEC-2017 08:00,2017,December,1,Friday,8,41,Flinders La-Swanston St (West),2271
2010171, 01-DEC-2017 08:00,2017,December,1,Friday,8,46,Pelham St (S),261
2010172, 01-DEC-2017 08:00,2017,December,1,Friday,8,47,Melbourne Central-Elizabeth St (East),892
2010173, 01-DEC-2017 08:00,2017,December,1,Friday,8,48,QVM-Queen St (East),228
2010174, 01-DEC-2017 08:00,2017,December,1,Friday,8,49,QVM-Therry St (South),191
2010175, 01-DEC-2017 08:00,2017,December,1,Friday,8,50,Faraday St-Lygon St (West),160
2010176, 01-DEC-2017 08:00,2017,December,1,Friday,8,51,QVM-Franklin St (North),127
2010177, 01-DEC-2017 08:00,2017,December,1,Friday,8,52,Elizabeth St-Lonsdale St (South),553
2010178, 01-DEC-2017 09:00,2017,December,1,Friday,9,4,Town Hall (West),1132
2010179, 01-DEC-2017 09:00,2017,December,1,Friday,9,17,Collins Place (South),1362
2010180, 01-DEC-2017 09:00,2017,December,1,Friday,9,18,Collins Place (North),858
2010181, 01-DEC-2017 09:00,2017,December,1,Friday,9,16,Australia on Collins,940
2010182, 01-DEC-2017 09:00,2017,December,1,Friday,9,2,Bourke Street Mall (South),819
2010183, 01-DEC-2017 09:00,2017,December,1,Friday,9,1,Bourke Street Mall (North),1125
2010184, 01-DEC-2017 09:00,2017,December,1,Friday,9,3,Melbourne Central,662
2010185, 01-DEC-2017 09:00,2017,December,1,Friday,9,15,State Library,554
2010186, 01-DEC-2017 09:00,2017,December,1,Friday,9,9,Southern Cross Station,1662
2010187, 01-DEC-2017 09:00,2017,December,1,Friday,9,10,Victoria Point,332
2010188, 01-DEC-2017 09:00,2017,December,1,Friday,9,12,New Quay,87
2010189, 01-DEC-2017 09:00,2017,December,1,Friday,9,11,Waterfront City,12
2010190, 01-DEC-2017 09:00,2017,December,1,Friday,9,8,Webb Bridge,161
2010191, 01-DEC-2017 09:00,2017,December,1,Friday,9,7,Birrarung Marr,132
2010192, 01-DEC-2017 09:00,2017,December,1,Friday,9,5,Princes Bridge,906
2010193, 01-DEC-2017 09:00,2017,December,1,Friday,9,6,Flinders Street Station Underpass,2048
2010194, 01-DEC-2017 09:00,2017,December,1,Friday,9,14,Sandridge Bridge,379
2010195, 01-DEC-2017 09:00,2017,December,1,Friday,9,26,QV Market-Elizabeth St (West),534
2010196, 01-DEC-2017 09:00,2017,December,1,Friday,9,24,Spencer St-Collins St (North),2630
2010197, 01-DEC-2017 09:00,2017,December,1,Friday,9,23,Spencer St-Collins St (South),923
2010198, 01-DEC-2017 09:00,2017,December,1,Friday,9,25,Melbourne Convention Exhibition Centre,446
2010199, 01-DEC-2017 09:00,2017,December,1,Friday,9,21,Bourke St-Russell St (West),313
2010200, 01-DEC-2017 09:00,2017,December,1,Friday,9,20,Chinatown-Lt Bourke St (South),149
2010201, 01-DEC-2017 09:00,2017,December,1,Friday,9,19,Chinatown-Swanston St (North),212
2010202, 01-DEC-2017 09:00,2017,December,1,Friday,9,22,Flinders St-Elizabeth St (East),1559
2010203, 01-DEC-2017 09:00,2017,December,1,Friday,9,27,QV Market-Peel St,143
2010204, 01-DEC-2017 09:00,2017,December,1,Friday,9,28,The Arts Centre,671
2010205, 01-DEC-2017 09:00,2017,December,1,Friday,9,31,Lygon St (West),92
2010206, 01-DEC-2017 09:00,2017,December,1,Friday,9,33,Flinders St-Spring St (West),542
2010207, 01-DEC-2017 09:00,2017,December,1,Friday,9,34,Flinders St-Spark La,236
2010208, 01-DEC-2017 09:00,2017,December,1,Friday,9,37,Lygon St (East),105
2010209, 01-DEC-2017 09:00,2017,December,1,Friday,9,40,Lonsdale St-Spring St (West),768
2010210, 01-DEC-2017 09:00,2017,December,1,Friday,9,36,Queen St (West),502
2010211, 01-DEC-2017 09:00,2017,December,1,Friday,9,29,St Kilda Rd-Alexandra Gardens,139
2010212, 01-DEC-2017 09:00,2017,December,1,Friday,9,42,Grattan St-Swanston St (West),239
2010213, 01-DEC-2017 09:00,2017,December,1,Friday,9,43,Monash Rd-Swanston St (West),204
2010214, 01-DEC-2017 09:00,2017,December,1,Friday,9,44,Tin Alley-Swanston St (West),121
2010215, 01-DEC-2017 09:00,2017,December,1,Friday,9,35,Southbank,1735
2010216, 01-DEC-2017 09:00,2017,December,1,Friday,9,45,Little Collins St-Swanston St (East),639
2010217, 01-DEC-2017 09:00,2017,December,1,Friday,9,41,Flinders La-Swanston St (West),1924
2010218, 01-DEC-2017 09:00,2017,December,1,Friday,9,46,Pelham St (S),296
2010219, 01-DEC-2017 09:00,2017,December,1,Friday,9,47,Melbourne Central-Elizabeth St (East),831
2010220, 01-DEC-2017 09:00,2017,December,1,Friday,9,48,QVM-Queen St (East),421
2010221, 01-DEC-2017 09:00,2017,December,1,Friday,9,49,QVM-Therry St (South),194
2010222, 01-DEC-2017 09:00,2017,December,1,Friday,9,50,Faraday St-Lygon St (West),92
2010223, 01-DEC-2017 09:00,2017,December,1,Friday,9,51,QVM-Franklin St (North),120
2010224, 01-DEC-2017 09:00,2017,December,1,Friday,9,52,Elizabeth St-Lonsdale St (South),456
2010225, 01-DEC-2017 10:00,2017,December,1,Friday,10,4,Town Hall (West),1622
2010226, 01-DEC-2017 10:00,2017,December,1,Friday,10,17,Collins Place (South),858
2010227, 01-DEC-2017 10:00,2017,December,1,Friday,10,18,Collins Place (North),525
2010228, 01-DEC-2017 10:00,2017,December,1,Friday,10,16,Australia on Collins,1067
2010229, 01-DEC-2017 10:00,2017,December,1,Friday,10,2,Bourke Street Mall (South),1235
2010230, 01-DEC-2017 10:00,2017,December,1,Friday,10,1,Bourke Street Mall (North),1585
2010231, 01-DEC-2017 10:00,2017,December,1,Friday,10,3,Melbourne Central,882
2010232, 01-DEC-2017 10:00,2017,December,1,Friday,10,15,State Library,626
2010233, 01-DEC-2017 10:00,2017,December,1,Friday,10,9,Southern Cross Station,822
2010234, 01-DEC-2017 10:00,2017,December,1,Friday,10,10,Victoria Point,238
2010235, 01-DEC-2017 10:00,2017,December,1,Friday,10,12,New Quay,112
2010236, 01-DEC-2017 10:00,2017,December,1,Friday,10,11,Waterfront City,26
2010237, 01-DEC-2017 10:00,2017,December,1,Friday,10,8,Webb Bridge,128
2010238, 01-DEC-2017 10:00,2017,December,1,Friday,10,7,Birrarung Marr,120
2010239, 01-DEC-2017 10:00,2017,December,1,Friday,10,5,Princes Bridge,939
2010240, 01-DEC-2017 10:00,2017,December,1,Friday,10,6,Flinders Street Station Underpass,1364
2010241, 01-DEC-2017 10:00,2017,December,1,Friday,10,14,Sandridge Bridge,322
2010242, 01-DEC-2017 10:00,2017,December,1,Friday,10,26,QV Market-Elizabeth St (West),681
2010243, 01-DEC-2017 10:00,2017,December,1,Friday,10,24,Spencer St-Collins St (North),1696
2010244, 01-DEC-2017 10:00,2017,December,1,Friday,10,23,Spencer St-Collins St (South),567
2010245, 01-DEC-2017 10:00,2017,December,1,Friday,10,25,Melbourne Convention Exhibition Centre,484
2010246, 01-DEC-2017 10:00,2017,December,1,Friday,10,21,Bourke St-Russell St (West),446
2010247, 01-DEC-2017 10:00,2017,December,1,Friday,10,20,Chinatown-Lt Bourke St (South),207
2010248, 01-DEC-2017 10:00,2017,December,1,Friday,10,19,Chinatown-Swanston St (North),317
2010249, 01-DEC-2017 10:00,2017,December,1,Friday,10,22,Flinders St-Elizabeth St (East),1417
2010250, 01-DEC-2017 10:00,2017,December,1,Friday,10,27,QV Market-Peel St,174
2010251, 01-DEC-2017 10:00,2017,December,1,Friday,10,28,The Arts Centre,760
2010252, 01-DEC-2017 10:00,2017,December,1,Friday,10,31,Lygon St (West),160
2010253, 01-DEC-2017 10:00,2017,December,1,Friday,10,33,Flinders St-Spring St (West),289
2010254, 01-DEC-2017 10:00,2017,December,1,Friday,10,34,Flinders St-Spark La,191
2010255, 01-DEC-2017 10:00,2017,December,1,Friday,10,37,Lygon St (East),130
2010256, 01-DEC-2017 10:00,2017,December,1,Friday,10,40,Lonsdale St-Spring St (West),597
2010257, 01-DEC-2017 10:00,2017,December,1,Friday,10,36,Queen St (West),442
2010258, 01-DEC-2017 10:00,2017,December,1,Friday,10,29,St Kilda Rd-Alexandra Gardens,216
2010259, 01-DEC-2017 10:00,2017,December,1,Friday,10,42,Grattan St-Swanston St (West),215
2010260, 01-DEC-2017 10:00,2017,December,1,Friday,10,43,Monash Rd-Swanston St (West),132
2010261, 01-DEC-2017 10:00,2017,December,1,Friday,10,44,Tin Alley-Swanston St (West),103
2010262, 01-DEC-2017 10:00,2017,December,1,Friday,10,35,Southbank,1242
2010263, 01-DEC-2017 10:00,2017,December,1,Friday,10,45,Little Collins St-Swanston St (East),798
2010264, 01-DEC-2017 10:00,2017,December,1,Friday,10,41,Flinders La-Swanston St (West),2077
2010265, 01-DEC-2017 10:00,2017,December,1,Friday,10,46,Pelham St (S),179
2010266, 01-DEC-2017 10:00,2017,December,1,Friday,10,47,Melbourne Central-Elizabeth St (East),964
2010267, 01-DEC-2017 10:00,2017,December,1,Friday,10,48,QVM-Queen St (East),343
2010268, 01-DEC-2017 10:00,2017,December,1,Friday,10,49,QVM-Therry St (South),271
2010269, 01-DEC-2017 10:00,2017,December,1,Friday,10,50,Faraday St-Lygon St (West),160
2010270, 01-DEC-2017 10:00,2017,December,1,Friday,10,51,QVM-Franklin St (North),187
2010271, 01-DEC-2017 10:00,2017,December,1,Friday,10,52,Elizabeth St-Lonsdale St (South),452
2010272, 01-DEC-2017 11:00,2017,December,1,Friday,11,4,Town Hall (West),2190
2010273, 01-DEC-2017 11:00,2017,December,1,Friday,11,17,Collins Place (South),861
2010274, 01-DEC-2017 11:00,2017,December,1,Friday,11,18,Collins Place (North),411
2010275, 01-DEC-2017 11:00,2017,December,1,Friday,11,16,Australia on Collins,1365
2010276, 01-DEC-2017 11:00,2017,December,1,Friday,11,2,Bourke Street Mall (South),1809
2010277, 01-DEC-2017 11:00,2017,December,1,Friday,11,1,Bourke Street Mall (North),2084
2010278, 01-DEC-2017 11:00,2017,December,1,Friday,11,3,Melbourne Central,1139
2010279, 01-DEC-2017 11:00,2017,December,1,Friday,11,15,State Library,802
2010280, 01-DEC-2017 11:00,2017,December,1,Friday,11,9,Southern Cross Station,755
2010281, 01-DEC-2017 11:00,2017,December,1,Friday,11,10,Victoria Point,195
2010282, 01-DEC-2017 11:00,2017,December,1,Friday,11,12,New Quay,70
2010283, 01-DEC-2017 11:00,2017,December,1,Friday,11,11,Waterfront City,26
2010284, 01-DEC-2017 11:00,2017,December,1,Friday,11,8,Webb Bridge,156
2010285, 01-DEC-2017 11:00,2017,December,1,Friday,11,7,Birrarung Marr,122
2010286, 01-DEC-2017 11:00,2017,December,1,Friday,11,5,Princes Bridge,1084
2010287, 01-DEC-2017 11:00,2017,December,1,Friday,11,6,Flinders Street Station Underpass,1465
2010288, 01-DEC-2017 11:00,2017,December,1,Friday,11,14,Sandridge Bridge,300
2010289, 01-DEC-2017 11:00,2017,December,1,Friday,11,26,QV Market-Elizabeth St (West),801
2010290, 01-DEC-2017 11:00,2017,December,1,Friday,11,24,Spencer St-Collins St (North),1786
2010291, 01-DEC-2017 11:00,2017,December,1,Friday,11,23,Spencer St-Collins St (South),563
2010292, 01-DEC-2017 11:00,2017,December,1,Friday,11,25,Melbourne Convention Exhibition Centre,640
2010293, 01-DEC-2017 11:00,2017,December,1,Friday,11,21,Bourke St-Russell St (West),647
2010294, 01-DEC-2017 11:00,2017,December,1,Friday,11,20,Chinatown-Lt Bourke St (South),379
2010295, 01-DEC-2017 11:00,2017,December,1,Friday,11,19,Chinatown-Swanston St (North),487
2010296, 01-DEC-2017 11:00,2017,December,1,Friday,11,22,Flinders St-Elizabeth St (East),1787
2010297, 01-DEC-2017 11:00,2017,December,1,Friday,11,27,QV Market-Peel St,194
2010298, 01-DEC-2017 11:00,2017,December,1,Friday,11,28,The Arts Centre,746
2010299, 01-DEC-2017 11:00,2017,December,1,Friday,11,31,Lygon St (West),181
2010300, 01-DEC-2017 11:00,2017,December,1,Friday,11,33,Flinders St-Spring St (West),244
2010301, 01-DEC-2017 11:00,2017,December,1,Friday,11,34,Flinders St-Spark La,182
